t_start_s,t_end_s,duration_s,energy_nJ
9.82398,9.96682,0.14283999999999963,403864.5256031222
10.16702,10.30988,0.14285999999999888,403740.21736671095
10.51008,10.65292,0.14283999999999963,403680.9609667319
10.85312,10.99596,0.14283999999999963,403643.8743886456
11.19616,11.33902,0.14285999999999888,403665.9345449773
11.53922,11.68208,0.14285999999999888,403647.26055179565
11.88228,12.02514,0.14286000000000065,403615.42297526635
12.22534,12.36822,0.14288000000000167,403674.8783523198
12.56842,12.71128,0.14286000000000065,403649.1943220559
12.91148,13.05434,0.14286000000000065,403643.3987109877
13.25454,13.3974,0.14285999999999888,403605.9966264185
13.59762,13.74048,0.14286000000000065,403621.9900986136
13.94068,14.08354,0.14285999999999888,403565.2665002167
14.28374,14.4266,0.14286000000000065,403559.2566849608
14.6268,14.76966,0.14286000000000065,403606.85272840306
14.96986,15.11272,0.14285999999999888,403580.81287936156
15.31292,15.45578,0.14286000000000065,403585.56082471675
15.65598,15.79884,0.14286000000000065,403580.65208186826
15.99902,16.14188,0.14286000000000065,403598.5662462142
16.34206,16.48492,0.14285999999999888,403589.56821727357
16.6851,16.82796,0.14286000000000243,403608.25675074133
17.02814,17.17098,0.14283999999999963,403543.95578148955
17.37118,17.51402,0.14283999999999963,403558.2349076786
17.71422,17.85706,0.14283999999999963,403550.498017567
18.05724,18.2001,0.14285999999999888,403636.31439859926
18.40028,18.54314,0.14286000000000243,403594.9316760537
18.74332,18.88618,0.14285999999999888,403567.90909542557
19.08636,19.22922,0.14286000000000243,403610.86202785396
19.4294,19.57224,0.14283999999999963,403542.32049546286
19.77244,19.91528,0.14283999999999963,403526.93566818896
20.11546,20.25832,0.14286000000000243,403604.4878838578
20.4585,20.60136,0.14285999999999888,403530.5377817612
20.80154,20.9444,0.14286000000000243,401940.3026276284
21.14458,21.28744,0.14285999999999888,401519.3448145758
21.48762,21.63048,0.14285999999999888,402814.9489895328
21.83066,21.97352,0.14285999999999888,403594.9870874067
22.1737,22.31654,0.14283999999999963,403667.7571060055
22.51674,22.65958,0.14283999999999963,403987.1368952944
22.85978,23.00264,0.14285999999999888,403766.31484831584
23.20282,23.34568,0.14286000000000243,403632.0216581228
23.54588,23.68872,0.14283999999999963,404063.87039459497
23.8889,24.03176,0.14285999999999888,404000.5278191432
24.23194,24.3748,0.14285999999999888,404116.3222934015
24.57498,24.71784,0.14285999999999888,403905.61367384065
24.91802,25.06088,0.14286000000000243,404016.86204830353
25.26106,25.40392,0.14285999999999888,403999.71464415
25.6041,25.74694,0.14283999999999963,404064.55909366807
25.94712,26.08998,0.14285999999999888,404071.48438038985
26.29016,26.433,0.14283999999999963,403913.1936756806
26.6332,26.77604,0.14283999999999963,403817.73791973706
26.97622,27.11908,0.14285999999999888,403831.0742773933
27.31926,27.46212,0.14285999999999888,403718.15580640815
27.66232,27.80518,0.14285999999999888,403695.3860381518
28.00536,28.14822,0.14285999999999888,403732.72678115324
28.3484,28.49126,0.14285999999999888,407409.20124574314
28.69144,28.8343,0.14285999999999888,409788.7554438676
29.0345,29.17736,0.14285999999999888,406006.39364448143
29.37754,29.5204,0.14285999999999888,405192.4301287981
29.72058,29.86344,0.14285999999999888,404374.72154385387
30.06362,30.20648,0.14285999999999888,403788.33434077725
30.40666,30.54952,0.14286000000000243,403588.68811512453
30.74972,30.89256,0.14283999999999963,403375.7040416752
31.09274,31.2356,0.14286000000000243,403425.5785588184
31.43578,31.57864,0.14285999999999888,403325.841743488
31.77884,31.92168,0.14283999999999963,403161.44237759657
32.12188,32.26474,0.14286000000000598,403247.4664412562
32.46492,32.60778,0.14285999999999888,403256.79375323595
32.80798,32.95082,0.14283999999999963,403207.5854088091
33.15102,33.29386,0.14283999999999963,403211.7506908158
33.49406,33.6369,0.14283999999999963,403239.5646325248
33.83708,33.97994,0.14285999999999888,403342.27824349963
34.18014,34.32298,0.14283999999999963,403320.34373887896
34.52318,34.66602,0.14283999999999963,403320.72005839343
34.86622,35.00908,0.14285999999999888,403408.17886403855
35.20926,35.35212,0.14285999999999888,403420.15617526026
35.55232,35.69518,0.14285999999999888,403446.01728952467
35.89536,36.03822,0.14286000000000598,403398.9086630869
36.23842,36.38126,0.14283999999999963,403429.8431849975
36.58144,36.7243,0.14285999999999888,403483.56614586525
36.92448,37.06734,0.14285999999999888,403246.3188888396
37.26752,37.41038,0.14286000000000598,403375.73595112824
37.61056,37.7534,0.14283999999999963,403345.1113640242
37.95358,38.09644,0.14285999999999888,403389.23214468115
38.29662,38.43948,0.14286000000000598,403189.6174023987
38.63966,38.78252,0.14285999999999888,401921.5901219178
38.98272,39.12556,0.14283999999999963,401699.2238350107
39.32576,39.4686,0.14283999999999963,402404.72940494237
39.6688,39.81166,0.14286000000000598,403626.8676235453
40.01184,40.15468,0.14283999999999963,403434.90927013516
40.35486,40.49772,0.14285999999999888,403598.3587754777
40.6979,40.84076,0.14286000000000598,403316.4052688639
41.04094,41.1838,0.14285999999999888,403177.8341135869
41.38398,41.52684,0.14285999999999888,403360.0117289371
41.72702,41.86988,0.14285999999999888,402925.10760946944
42.07008,42.21292,0.14283999999999963,403247.2081016681
42.41312,42.55598,0.14285999999999888,403417.40278759087
42.75616,42.899,0.14283999999999963,403437.43898904824
43.09918,43.24204,0.14286000000000598,403509.4410809797
43.44222,43.58508,0.14285999999999888,403541.7877649791
43.78526,43.92812,0.14285999999999888,403633.32848063885
