t_start_s,t_end_s,duration_s,energy_nJ
9.8253,9.9682,0.14289999999999914,393782.47295505344
10.16844,10.31132,0.1428799999999999,393530.9416265148
10.51156,10.65446,0.14290000000000092,393593.64551491675
10.85468,10.99758,0.14289999999999914,393581.53762760555
11.1978,11.34068,0.1428799999999999,393502.6221536017
11.54092,11.6838,0.1428799999999999,393484.2852665976
11.88404,12.02692,0.1428799999999999,393437.3545995841
12.22714,12.37004,0.14289999999999914,393531.78411488375
12.57026,12.71314,0.1428799999999999,393479.3271310554
12.91338,13.05628,0.14289999999999914,393502.0144958881
13.25652,13.3994,0.1428799999999999,393468.3779929693
13.59964,13.74254,0.14289999999999914,393492.90314595134
13.94278,14.08568,0.14289999999999914,393473.4858851783
14.2859,14.4288,0.14290000000000092,393516.31412980653
14.62904,14.77194,0.14290000000000092,393467.9480781733
14.97218,15.11508,0.14290000000000092,393530.73522680794
15.31532,15.45822,0.14290000000000092,393591.2834783045
15.65846,15.80136,0.14290000000000092,393501.86261580896
16.0016,16.1445,0.14290000000000092,393446.3264862954
16.34474,16.48764,0.14289999999999736,393466.986238475
16.68788,16.83078,0.14290000000000092,393402.2731403781
17.03104,17.17392,0.14287999999999812,393412.2608299234
17.37418,17.51706,0.14288000000000167,393425.1883858789
17.71732,17.8602,0.14287999999999812,393429.22567621345
18.06044,18.20334,0.14290000000000092,393468.16744189296
18.40358,18.54648,0.14289999999999736,393503.85954834975
18.74672,18.88962,0.14290000000000092,393507.69645068335
19.08986,19.23274,0.14287999999999812,393445.5382614281
19.43298,19.57588,0.14290000000000092,393440.7464018974
19.77612,19.91902,0.14290000000000092,393457.4858983925
20.11926,20.26216,0.14290000000000092,393448.91672953445
20.4624,20.6053,0.14290000000000092,393493.8196139374
20.80554,20.94842,0.14287999999999812,393420.11156723613
21.14868,21.29156,0.14288000000000167,393415.6352560955
21.49182,21.6347,0.14287999999999812,393382.429478211
21.83496,21.97784,0.14288000000000167,393384.03933215735
22.1781,22.32098,0.14287999999999812,393370.9229132966
22.52124,22.66412,0.14288000000000167,393366.37109052046
22.86438,23.00728,0.14290000000000092,393413.0094549576
23.20752,23.35042,0.14290000000000092,393422.38938435586
23.55066,23.69356,0.14290000000000092,393394.55202221376
23.89382,24.03672,0.14289999999999736,393406.267478117
24.23696,24.37986,0.14290000000000092,393424.2190793116
24.58012,24.723,0.14287999999999812,393371.30087193666
24.92326,25.06614,0.14288000000000167,393362.23185294936
25.2664,25.40928,0.14287999999999812,393368.7850762957
25.60954,25.75244,0.14290000000000092,393411.455256861
25.9527,26.0956,0.14290000000000092,393415.3773216486
26.29586,26.43876,0.14289999999999736,393444.3585574464
26.63902,26.78192,0.14290000000000092,393452.01868563646
26.98218,27.12508,0.14290000000000092,393406.1465132932
27.32534,27.46824,0.14290000000000092,393402.2589190814
27.6685,27.8114,0.14289999999999736,393410.23195067805
28.01166,28.15456,0.14290000000000092,393419.4469125889
28.35482,28.49772,0.14290000000000092,393405.87997110013
28.69796,28.84086,0.14290000000000092,393393.3865115937
29.04112,29.184,0.14288000000000167,393355.7089255172
29.38426,29.52716,0.14289999999999736,393422.32375171385
29.7274,29.8703,0.14290000000000092,393408.3171794147
30.07054,30.21344,0.14289999999999736,393401.1875884459
30.4137,30.55658,0.14288000000000167,393377.58001405554
30.75684,30.89972,0.14287999999999812,393375.21321371896
31.09998,31.24286,0.14288000000000167,393365.6153175965
31.44312,31.586,0.14287999999999812,393310.6424542943
31.78626,31.92916,0.14290000000000092,393395.07957687334
32.1294,32.2723,0.14290000000000447,393413.980263294
32.47256,32.61546,0.14289999999999736,393430.6617523405
32.8157,32.9586,0.14289999999999736,393415.4390101172
33.15884,33.30174,0.14290000000000447,393417.3573483775
33.50198,33.64486,0.14287999999999812,393328.60172026354
33.84512,33.98802,0.14289999999999736,393401.18869206327
34.18826,34.33116,0.14289999999999736,393355.8271499186
34.5314,34.67428,0.14288000000000523,393353.01954765845
34.87452,35.01742,0.14290000000000447,393361.2891752366
35.21766,35.36056,0.14289999999999736,393379.5620500829
35.5608,35.7037,0.14289999999999736,393336.41549337987
35.90394,36.04684,0.14290000000000447,393345.5076674057
36.24708,36.38996,0.14288000000000523,393320.9847915073
36.59022,36.7331,0.14287999999999812,393326.2532832907
36.93334,37.07624,0.14289999999999736,393383.2760574136
37.27648,37.41936,0.14287999999999812,393286.727252401
37.6196,37.7625,0.14290000000000447,393352.1011960759
37.96274,38.10562,0.14288000000000523,393293.81534597947
38.30586,38.44874,0.14287999999999812,393299.2897857771
38.64898,38.79188,0.14289999999999736,393351.1460502448
38.99212,39.135,0.14287999999999812,393000.5805962603
39.33524,39.47814,0.14290000000000447,388946.7427367396
39.67838,39.82126,0.14288000000000523,388787.40768181795
40.0215,40.1644,0.14289999999999736,388878.931889762
40.36464,40.50752,0.14287999999999812,388853.8897712583
40.70776,40.85066,0.14289999999999736,388940.25025422167
41.0509,41.19378,0.14287999999999812,388882.59291415074
41.39402,41.53692,0.14290000000000447,388918.7680278038
41.73716,41.88006,0.14289999999999736,388963.33035778493
42.0803,42.2232,0.14289999999999736,388948.3268884796
42.42344,42.56632,0.14287999999999812,388893.31760116655
42.76656,42.90946,0.14290000000000447,388917.14485595404
43.1097,43.25258,0.14288000000000523,388839.7593633391
43.45284,43.59572,0.14287999999999812,388882.7301631562
43.79596,43.93886,0.14289999999999736,388948.3188022693
