t_start_s,t_end_s,duration_s,energy_nJ
9.82286,9.96572,0.14285999999999888,400845.94828541274
10.1659,10.30876,0.14285999999999888,402913.018173993
10.50894,10.65178,0.14283999999999963,405827.152037519
10.85196,10.9948,0.14283999999999963,406931.6465663644
11.195,11.33784,0.14283999999999963,407162.3978996561
11.53804,11.68088,0.14283999999999963,406185.3938107292
11.88108,12.02392,0.14283999999999963,406670.7768523981
12.2241,12.36696,0.14286000000000065,406953.8076873819
12.56714,12.71,0.14286000000000065,406728.8743308692
12.91018,13.05304,0.14285999999999888,406636.4142391723
13.25322,13.39608,0.14285999999999888,406628.01006575016
13.59628,13.73912,0.14283999999999963,406407.20668480836
13.93932,14.08216,0.14283999999999963,406263.4249264291
14.28236,14.4252,0.14283999999999963,406359.13760167616
14.62538,14.76824,0.14286000000000065,406278.44814210635
14.96842,15.11128,0.14286000000000065,406171.63630434684
15.31148,15.45432,0.14283999999999963,406512.7116651198
15.65452,15.79738,0.14286000000000065,406887.320429082
15.99758,16.14042,0.14283999999999963,407270.37932490185
16.34062,16.48348,0.14285999999999888,407452.015227162
16.68366,16.82652,0.14285999999999888,406651.2756980845
17.02672,17.16956,0.14283999999999963,406381.9159730244
17.36976,17.5126,0.14283999999999963,406346.0408616739
17.7128,17.85566,0.14285999999999888,406138.3509612528
18.05584,18.1987,0.14285999999999888,406121.20685632323
18.39888,18.54174,0.14286000000000243,405896.19364356773
18.74192,18.88478,0.14285999999999888,406055.9608321535
19.08496,19.2278,0.14283999999999963,405908.8496607654
19.42798,19.57084,0.14285999999999888,405864.10013724933
19.77102,19.91386,0.14283999999999963,405930.3013677609
20.11404,20.2569,0.14286000000000243,405900.83017246623
20.45708,20.59994,0.14285999999999888,405829.67163761024
20.80012,20.94298,0.14285999999999888,406356.5031322544
21.14316,21.28602,0.14285999999999888,406772.29342049715
21.4862,21.62906,0.14285999999999888,406590.7336701537
21.82924,21.97208,0.14283999999999963,406897.8686770342
22.17226,22.31512,0.14285999999999888,406991.8307475633
22.5153,22.65814,0.14283999999999963,406919.38513889007
22.85834,23.00118,0.1428400000000032,406783.0178490883
23.20136,23.34422,0.14285999999999888,407422.9229334641
23.5444,23.68724,0.14283999999999963,406942.4633495432
23.88742,24.03026,0.14283999999999963,406416.060586919
24.23044,24.37328,0.14283999999999963,407179.5166609715
24.57346,24.71632,0.14285999999999888,406474.1721958748
24.9165,25.05934,0.14283999999999963,406104.9974313851
25.25954,25.40238,0.14283999999999963,405876.29632557806
25.60258,25.74542,0.14283999999999963,405779.05688667035
25.94562,26.08846,0.14283999999999963,405714.1325925385
26.28866,26.4315,0.14283999999999963,405732.26555715495
26.63168,26.77454,0.14285999999999888,405752.21542733745
26.97472,27.11758,0.14285999999999888,405630.5734976072
27.31776,27.46062,0.14285999999999888,405599.0799819017
27.66082,27.80368,0.14285999999999888,405562.75050620455
28.00386,28.14672,0.14285999999999888,405612.0474892567
28.3469,28.48976,0.14285999999999888,405625.20259990223
28.68996,28.83282,0.14286000000000243,405652.4833408175
29.033,29.17586,0.14285999999999888,405715.2166636552
29.37606,29.51892,0.14286000000000243,405786.45709436445
29.7191,29.86196,0.14285999999999888,405812.3427699211
30.06216,30.20502,0.14286000000000243,405778.2125822269
30.40522,30.54808,0.14285999999999888,405727.4596323141
30.74828,30.89114,0.14285999999999888,405744.70569611597
31.09134,31.2342,0.14286000000000243,405752.7937158017
31.4344,31.57724,0.14283999999999963,405677.8433755894
31.77744,31.9203,0.14286000000000243,405802.14704386983
32.12048,32.26334,0.14285999999999888,405855.015655971
32.46352,32.60638,0.14285999999999888,405809.79531629465
32.80656,32.94942,0.14286000000000598,405815.2439072815
33.1496,33.29246,0.14285999999999888,405792.18993195094
33.49264,33.6355,0.14285999999999888,405795.94031208236
33.83568,33.97852,0.14283999999999963,405733.51795085246
34.17872,34.32156,0.14283999999999963,405710.2459925158
34.52176,34.6646,0.14283999999999963,405708.5010013475
34.86478,35.00764,0.14285999999999888,405828.0662330691
35.20782,35.35068,0.14285999999999888,405828.86995280813
35.55086,35.6937,0.14283999999999963,405816.9386791929
35.89388,36.03674,0.14285999999999888,405859.04135600454
36.23692,36.37976,0.14283999999999963,405720.5969584113
36.57994,36.72278,0.14283999999999963,405761.97494053317
36.92296,37.0658,0.14283999999999963,405868.5065479826
37.266,37.40884,0.14283999999999963,405808.8860823675
37.60902,37.75186,0.14283999999999963,405800.80098238814
37.95204,38.0949,0.14286000000000598,405937.3551118335
38.29508,38.43792,0.14283999999999963,405878.5079512655
38.6381,38.78096,0.14285999999999888,406133.06631332973
38.98114,39.124,0.14285999999999888,406090.79381449515
39.32418,39.46702,0.14283999999999963,405980.77305591735
39.66722,39.81006,0.14283999999999963,405871.098567725
40.01024,40.1531,0.14285999999999888,405949.6382903186
40.35328,40.49612,0.14283999999999963,406007.1984794843
40.69632,40.83916,0.14283999999999963,405975.1320723345
41.03934,41.18218,0.14283999999999963,406042.82762621506
41.38238,41.52522,0.14283999999999963,404824.4095430619
41.7254,41.86824,0.14283999999999963,405144.09546971944
42.06842,42.21126,0.14283999999999963,405372.5393372488
42.41144,42.55428,0.14283999999999963,405476.9250261498
42.75446,42.8973,0.14283999999999963,405551.83153132774
43.09748,43.24032,0.14283999999999963,405608.1093684694
43.4405,43.58336,0.14285999999999888,405785.4290865252
43.78352,43.92638,0.14285999999999888,405784.52074200363
